,pM,pML_1,pML_2,pML_3,pML_4,pML_5,pML_6,pML_7,pML_8,pML_9,pML_10,pUL_1,pUL_2,pUL_3,pUL_4,pUL_5,pUL_6,pUL_7,pUL_8,pUL_9,pUL_10,llh
115,0.8385469019757262,0.3392524221070114,0.3043958198194122,0.6135563064745181,0.06125679311989554,0.2524343758586667,0.31964477367404487,0.34780049065925145,0.2607222476694652,0.6183013639707868,0.12851280573815388,0.39357760416876186,0.5184329088317091,0.4678756311471681,0.39738913047153984,0.44067585506329626,0.5230792284271281,0.5455507359140407,0.36906840685431674,0.3532101012345091,0.5106051249010687,-65.236490329456
116,0.9035157078447796,0.1578631866879612,0.36503436646555293,0.44272803897377366,0.057103797456842326,0.6295041622770621,0.2361737853241273,0.5912467236148697,0.232274301033416,0.892323782647925,0.2671029561113798,0.4742070352877716,0.419023966592888,0.411395367077095,0.39973733010659174,0.4581634362243064,0.46885933487205683,0.5003505419683162,0.413280016594844,0.4617670410909286,0.5236086050516867,-72.8112848870125
117,0.7641049723017541,0.20610913802318254,0.5268147691276405,0.4429438438609503,0.3158045354855181,0.5164223736962118,0.3509085680424288,0.36445218655224687,0.4227172748126304,0.9012067725015401,0.26848329502353824,0.4729012138604394,0.48928882269411167,0.4108792824680906,0.45197958416476247,0.5745652944898332,0.569274848536224,0.474927594724105,0.30454648495441744,0.5178893706153145,0.3627358621041966,-67.65274276088044
118,0.6923901315520854,0.09963752542966797,0.5375202161350449,0.3190674657747742,0.11376397519284497,0.7383521711362662,0.5040097626268292,0.520821043659994,0.5720649429493401,0.4849211573065625,0.13910215058193337,0.4949241256137312,0.559684390675715,0.3750259924638576,0.49718956537656855,0.5092102553970989,0.5158530679623794,0.49740709317617965,0.4342259787367989,0.5074527569529517,0.5555157607571587,-69.14872587750519
119,0.7506040154153033,0.27887255091289387,0.7334589409289889,0.7105687817976777,0.054468614406385195,0.5451246340458813,0.23703079876925107,0.5053096743629065,0.4346345794653863,0.7987743893507435,0.1484684824406937,0.36403151908269527,0.40341249265133633,0.3572853015569097,0.3653859238832679,0.5393407320759441,0.46497100733942714,0.450430517263698,0.3873028116151227,0.4409759037189745,0.4182282025164859,-68.83094176662416
120,0.7761349891202212,0.19737997827574527,0.4028560855944135,0.43325395682694934,0.07422877936228202,0.44808191986219814,0.1643790506510166,0.16253177839569097,0.3896267604127226,0.7328620484091826,0.26808288454574475,0.3248430124444365,0.482427689730831,0.3963886974258231,0.4808168327331973,0.4812168739439861,0.44909127481297273,0.4601291126921497,0.37909263952609923,0.5139366178139801,0.44185880554161355,-67.93424533066931
121,0.829613737409071,0.5595711691018845,0.4771982835421579,0.3322887283389823,0.23386567884865098,0.6406764210135715,0.22855338875044381,0.36495502681677083,0.2682338949342491,0.47297622309562637,0.5537693928388012,0.4686454318944222,0.5310884335115805,0.36812748806856826,0.43045203219754313,0.600391689969261,0.548814507294069,0.4394973703067528,0.40547027924613993,0.4491283958247243,0.4489907784139452,-68.58292153817261
122,0.816829815423427,0.41180318239942854,0.7477634252100664,0.32193511457936125,0.11710093455539536,0.4891135927236139,0.3691604259053016,0.29616769376933977,0.20121355306685323,0.5863497487447273,0.3738298649909957,0.43403292705793445,0.5336347913822929,0.44679807827630613,0.37901765986512537,0.4829645343772177,0.5201368741025512,0.4193477176606279,0.34201836375683803,0.510654193437406,0.4458404143050038,-68.20658669059706
123,0.6873608820014518,0.4941447961937775,0.5835852536781212,0.4107590901720879,0.06936253764909449,0.30028133816010555,0.42073115032793307,0.09694368928357726,0.37893363893505067,0.36447141964902013,0.2778217592795585,0.502721765470712,0.4543959820850715,0.5248119364054848,0.44796919735904167,0.6529517881436748,0.49887001486348725,0.467539726364968,0.417128672642138,0.5110804809566966,0.5157500535607554,-64.1302299406884
124,0.862586008645698,0.4076056531899078,0.4485412291610905,0.43714528264381286,0.45449406397465997,0.35357567271848767,0.5156357833453133,0.2888813434607485,0.0892575633873584,0.11600787013752263,0.046228228400294544,0.4880955919483777,0.4861527788537708,0.43207597261442193,0.3860746766487656,0.4243096560606478,0.5203099674762075,0.4060252357425007,0.4447775874185244,0.5782401348815155,0.4623614787259625,-55.56346461851367
125,0.5865637291809684,0.34248516750934027,0.38539292536424274,0.723566159665868,0.20672258717176295,0.492346894682084,0.05150995398933664,0.4216668462110014,0.2254446380937377,0.12184629667338961,0.371671102247716,0.42187483373765433,0.4209960854079038,0.37847124795443504,0.32409403155216643,0.44711757403692165,0.47984172100699807,0.4338847038025684,0.4242225879624411,0.5846678383462348,0.487842808292759,-52.43753007318625
126,0.6374644551294545,0.09262588575290034,0.34232796365686763,0.2579109136770669,0.2551575226159971,0.15455000709781658,0.054688002854949166,0.3015798378611718,0.13510769046854593,0.05953156910614243,0.06530803504074396,0.5036114603902608,0.4420197475903317,0.4241035617691769,0.38672935740733616,0.47518076860672,0.479727842870984,0.47065269655486597,0.34449812095696547,0.43225407159480983,0.48676810632656803,-52.253685506170314
127,0.5903132313544288,0.0369148109148397,0.34669167626781533,0.674942818589312,0.31706344246291185,0.12848020963742657,0.08064793290089012,0.3373390781962807,0.13682212562691812,0.1272984237088297,0.06981025420462558,0.47915369933717983,0.4610570195935644,0.3973092078402155,0.3454886391879387,0.5168503812749551,0.4113588292520889,0.3879680718606864,0.3914970051986032,0.5602844164276658,0.5107864780942108,-58.38006080185447
128,0.9715657240398382,0.292593069922818,0.41354754783370284,0.4936471732003732,0.40404662693220655,0.235239893880252,0.0004251355014412028,0.38004331114683393,0.25242682273052836,0.26737336751863494,0.2263593017865785,0.3882948053135381,0.3718587880883042,0.3969448180829393,0.47150495473861825,0.5213591056772697,0.6094502884038634,0.399562463671581,0.50698360566354,0.4481592028148857,0.5132951621563813,-58.10445799952653
129,0.6774987411836102,0.12175286711832489,0.29837210094295047,0.5377810067311816,0.09994309832735072,0.009379884108784979,0.03808177267034222,0.5350491217799483,0.0594990073842381,0.04721640180783626,0.1525717793909244,0.3969972533157306,0.4423298270584078,0.44085978624813754,0.4063857979066275,0.5387734980387906,0.4873754012070086,0.45385080258462906,0.44998816211194376,0.5803835561098101,0.48758458381995773,-58.58685148371352
130,0.868385031734075,0.17046133072694677,0.12831891850105512,0.7386258712784122,0.1784560677932898,0.06952115587668534,0.4744087599389133,0.3714599494600868,0.10700959470175991,0.346037608260452,0.09676259388936434,0.5033076020949944,0.4768510061665722,0.28786472978855615,0.534878577905549,0.4655009347691886,0.5642560387359413,0.536358346585176,0.41720724440464413,0.46461497361436366,0.5506958609342132,-62.61838386285311
131,0.8468385736604521,0.05746875600044744,0.21490900764762655,0.5878352030926716,0.36935417218282973,0.11563981416640844,0.0392427022680642,0.38861007548345483,0.3112942403369358,0.12392640128045036,0.05771006574549164,0.3900148321217747,0.5643610785479458,0.5213240204692948,0.38364519360865396,0.4577823861961667,0.5456787347023132,0.44885229475316885,0.39000218187282215,0.528329055937224,0.47492401487043184,-67.12580171772962
132,0.6191553611750713,0.09735377373999167,0.22258532034961814,0.44788745149789216,0.40098220925792727,0.3642421012570327,0.04142877869793506,0.28754281371221785,0.27821021415041614,0.36219781604378093,0.2563397366052154,0.5383410379318689,0.5858097100044285,0.43446617715121,0.43922361934542625,0.509335932708962,0.5821082897711357,0.48568863044073834,0.4575836305669878,0.5816274841115687,0.46082233010254653,-54.53266845323344
133,0.7656927382209657,0.24123740381350992,0.36928602599985394,0.49200617932545976,0.12366556245952777,0.04175798267947002,0.11340647284892368,0.13467250275063278,0.07277816752784581,0.1470190464948213,0.1937231258603683,0.503113252809065,0.48352528064370265,0.4390762931816427,0.3478991853857697,0.4327611961911108,0.43090102512313344,0.4345242538722594,0.44834722395978943,0.4683581803206602,0.47634347302851265,-52.80754446838037
134,0.681041344943298,0.23073360298926238,0.3581692019004642,0.6276371631316864,0.38478130689976214,0.06487282862527884,0.08048352378659294,0.38734977013314537,0.033923195051166394,0.0197268662719944,0.04715731283347273,0.4883626152116733,0.46181007468366125,0.4114746768227632,0.4439201295484577,0.4719617488461741,0.5439124329339222,0.5119243451429819,0.39249682482316195,0.4906980808689385,0.44823823037019767,-57.67718306141452
135,0.576039114811922,0.1767955201207359,0.23955482706103137,0.41686840750202114,0.26914538150174605,0.2648329626647582,0.29415480159435003,0.16799899032557636,0.0910165427358757,0.07787692516500518,0.14266820895532262,0.48185791567429037,0.5243300451246969,0.3754214910515583,0.4067473018423485,0.6114166636920608,0.4626513489215784,0.36394996049478456,0.41470875478406727,0.4043937047506568,0.4850082647160425,-58.01361590137836
136,0.9262695011846558,0.20324272652990547,0.14890728242440388,0.4071720648655477,0.21668530504674477,0.19196084172887373,0.32330058911017423,0.35532940305587696,0.11404421963329442,0.03948304914301081,0.2956503903528081,0.4298109204334878,0.4791050302861958,0.508937840660827,0.48730626058519594,0.5523431365105449,0.5137107165806267,0.5200347680809361,0.41109500865515775,0.44995404479074674,0.41544384205765256,-70.63737976999083
137,0.8152735088285228,0.22441802775796688,0.3729042732262892,0.5671185624785373,0.5050739828130938,0.591987970187373,0.16350993539367942,0.38031172096573485,0.3472886478849329,0.21135379969617601,0.26714945094150133,0.36392550172186455,0.45206074948730984,0.4449968503131352,0.3788208247547688,0.4580859799905656,0.5013730287413899,0.46398382150925593,0.42820603299168974,0.5742991466069037,0.492599381355633,-75.1776861915226
138,0.8348678965181404,0.442131915750999,0.11173445066520189,0.7936317305904137,0.2165280246685981,0.22940807184008036,0.3238957915137414,0.3675041486318296,0.1376081157449863,0.47841780588491745,0.3088133732856543,0.4655798733883265,0.5125622444277237,0.39043238311497697,0.35785544202299757,0.5214419390059708,0.5107879298612256,0.47345962292481764,0.31493063730187226,0.4461472540059964,0.5650028084412158,-73.73862324935477
139,0.8229317662699941,0.15689132971192432,0.37106345169923993,0.768528661081561,0.44883859108896773,0.03291531209213301,0.35274510185825225,0.5046540816991296,0.40242462558169867,0.21905670951529585,0.23378595499960614,0.44914011845016516,0.4853885613270854,0.4234686463389007,0.41707865828304563,0.4503088052287545,0.5670801013241784,0.49050073370628033,0.38574068446406107,0.48381642663536545,0.5039158633346569,-77.77117725262232
140,0.9058165887741837,0.13920948203085318,0.2771135487411473,0.6557780787573944,0.16240203742325446,0.25612353661663745,0.49890554857868863,0.6360012667835855,0.10885708352264419,0.2693249548847426,0.15212901006372956,0.47986763160412704,0.4210550189397354,0.3631657076027191,0.45363912376678855,0.4902785843048786,0.6158102364300229,0.4767503974331958,0.46247688343354043,0.5575879310105442,0.5370970212298732,-78.99550822037824
141,0.987740471452007,0.47016700614432066,0.28384148179381163,0.4674136115700083,0.3166147790186794,0.22412281961792813,0.46704739216280755,0.28474003457711194,0.16072745132443192,0.3164667868323875,0.16783797976475823,0.5908079926415324,0.5311601961163495,0.4151244968163832,0.45779031198149717,0.4493440825428991,0.539141724353121,0.529086868041436,0.42677789546790423,0.596662549775431,0.44496354667542976,-72.81347079561448
142,0.8699070862572174,0.23748687610947894,0.5391158359400181,0.17716681562016254,0.15440271821047274,0.07525229680317558,0.21611211992362464,0.6143411285762346,0.2252891862329685,0.434607112421983,0.31227105023432544,0.5025158046928534,0.4135300116816115,0.46241621847954645,0.3911304779636038,0.5687916266792001,0.5290530718442775,0.47394823511773243,0.29276197024419426,0.46621537484031167,0.5393438116058914,-78.0980712925436
143,0.9049399747315395,0.2539948112159661,0.2307689161728135,0.29224660257575574,0.4753213050114054,0.34834475147414323,0.463927739343387,0.1122906476386929,0.0660206576037539,0.39684484518328283,0.39225153010184166,0.4227027878833432,0.5369356331368388,0.38678118895993635,0.38307898080572444,0.47895659487687076,0.5966221757265529,0.5819531707952265,0.5088539062987664,0.5408448883233591,0.4993175689083365,-76.29934405412696
144,0.9628678378062379,0.27421016505081497,0.20554367986745534,0.34532130846696646,0.25725084238981494,0.26431960767694895,0.21370751762105183,0.48545121854960227,0.17819227352262976,0.5336023677293575,0.05523131850708073,0.37332622107047886,0.4504165628344809,0.48327009562409545,0.4767535068608814,0.3862661765542328,0.47785701239527995,0.4666898432647954,0.4840895508569426,0.4969982513555299,0.42701218997237156,-75.52786916414574
145,0.8974345444980032,0.42570055580626653,0.4645248431219679,0.1695708433192865,0.19049901094461463,0.2715654026599007,0.4409256800927777,0.3224725829923215,0.06165411818520669,0.6193822801592254,0.22190978762920144,0.45716940043839716,0.5426595205741739,0.428649582851251,0.3346547485480808,0.5265236807142919,0.40128707254326584,0.49712728189877137,0.45213752860597256,0.5168020332161969,0.5523785089327516,-66.96327542905097
146,0.9266409141045345,0.33118561987654,0.31251443873661344,0.35505428182640925,0.22192046771987148,0.22250521823531197,0.256654900571023,0.5414067555624547,0.07273570065600876,0.4386826548742844,0.05348989847805063,0.459241953427412,0.4792802077704711,0.43004484617454497,0.4068572489681144,0.5635272072066602,0.4742060203166142,0.5201397861994594,0.3550399167418783,0.4858924863716445,0.5159715175893145,-63.614839404665744
147,0.9572547973869274,0.3595919424485029,0.1071557186643821,0.5429681377641609,0.47586034783626824,0.11732871638833871,0.42552599540120056,0.5574603079924466,0.001312999076569083,0.4496513798187916,0.27916329716148325,0.37687682032167247,0.5564937499542936,0.47685930894189704,0.3802439879098636,0.5482173297758979,0.4730142471592145,0.4423599228262325,0.40727883768643935,0.5400360494763068,0.4771714038173607,-79.25313343455645
148,0.9392223454160898,0.17412449253775028,0.14267918453495496,0.14316121591164552,0.1593395288285344,0.09857998172475248,0.3338618299803266,0.46787918705514997,0.14492511773902095,0.37880771738587055,0.40236318319051406,0.3390250301620534,0.45945232626882276,0.4887927866040933,0.3276414683119143,0.4386399692703599,0.5156868710883855,0.41479101150687925,0.4785884314398845,0.5437057122272316,0.3991957753786508,-75.54947541836599
149,0.8516008681483623,0.161322941675331,0.31336866018847487,0.2891179467565545,0.5295173950625929,0.199503240902504,0.22189284484699706,0.10337063645367107,0.033908964468288005,0.3243702335280537,0.25670124911088615,0.4906776470133523,0.49481861172272185,0.4757268396722128,0.4217444051500168,0.6037063139412411,0.5886461208096194,0.4338007965267853,0.49130957298555317,0.5453600337780552,0.4097055607543621,-77.09086568355436
150,0.8879484602014008,0.3291154076989216,0.5484877241767468,0.17081411251200418,0.3346385358872969,0.16726459791049705,0.2689695827602448,0.42918792664019323,0.1271443899974971,0.6804395665431303,0.17750619373854,0.44276006105001914,0.47643879287459173,0.35025370305042625,0.4468095001472622,0.560050508132709,0.45896756761112145,0.5026171698281291,0.4196942628471206,0.5561216132940989,0.44340676960026476,-76.16108850476765
151,0.7562290435165536,0.2709923791181466,0.42439914788940153,0.22509958762945498,0.38399414505974966,0.2939717322093529,0.40488004950834927,0.17464869619594545,0.40758051509373183,0.6645346574023657,0.18805456127903677,0.4259251199187072,0.48190727976856507,0.4009776199457416,0.31634184429048395,0.4250780978186557,0.47083372127226986,0.5001223990633495,0.4056781501197296,0.48891011938684525,0.5092879901080085,-79.34640915328909
152,0.8187601007026467,0.47464481193311636,0.4782992014595119,0.23880836490022417,0.4357786135927404,0.2670566395500172,0.39002974515353783,0.4924191777535972,0.1843148480692555,0.34374962198249787,0.2535014404963449,0.5579731295845531,0.5635264043548115,0.49871898861211306,0.46835119631680916,0.49690959098834436,0.4671419594584327,0.40230821110723375,0.43174568688176007,0.534316738761963,0.522974401714961,-76.35466417836886
153,0.7135479447981282,0.3175468372952803,0.46301311648806565,0.3389381746601649,0.21674988702072695,0.056778949104007964,0.382864678554342,0.3877246567877846,0.20545842981454657,0.44605746232336746,0.20437891006019884,0.4286570445742245,0.556145166428662,0.46671754956662953,0.35452958466026485,0.5569364128470143,0.48289119436159905,0.4704176772969209,0.39090455027796167,0.45913215217903003,0.46353798505541643,-75.43505487526507
154,0.941269517852034,0.510265431117596,0.6581137945527564,0.4391761293097824,0.19644568788151517,0.21882834288313058,0.4503148074074957,0.48364670183730385,0.1437317066626754,0.40213511138460606,0.4092462774769513,0.48555938012758154,0.5574767144873519,0.4815789222659021,0.3772723138138543,0.5348303149498597,0.4695155702620832,0.49093333784754,0.38859636927432833,0.47478402710568335,0.45559930348127786,-77.72003988908372
155,0.9181105090964018,0.40457042195059933,0.27756973347023994,0.1843659413588048,0.46502118112993746,0.13451166596795153,0.6476254496990911,0.40311714676254384,0.11371170370113955,0.47369877125111004,0.029914260488315744,0.41689478662810125,0.5140073488634475,0.545987664746725,0.4309104261618098,0.46799253581910316,0.4996450882730066,0.4772400539653815,0.33955373865742106,0.5439638587525603,0.516951912709869,-76.50465035207453
156,0.9990662224067122,0.33139926894983845,0.5999512167470229,0.40480344719387246,0.14733214472976303,0.15471311685306025,0.23965846193763504,0.3934521995078572,0.10197922612464118,0.43966268585115864,0.2662984697488785,0.3522444372448383,0.4771125070325763,0.39909791310517617,0.37674275350586145,0.5867462499520474,0.4545925981073157,0.3489117017199501,0.4861795447468563,0.5148867917940511,0.5738232240130725,-73.07815636547919
157,0.8622752597173113,0.2794512296681877,0.5240715937435064,0.14966099554660225,0.31125203758678033,0.19874387492336149,0.42308638943654747,0.5926637277803648,0.27070690057748975,0.45971615156685436,0.46248259035841643,0.5151635768147079,0.5377310144043912,0.4731478531059154,0.39837558356176833,0.5087812251652838,0.5281401716198134,0.5826108806144293,0.5385916251812992,0.5298236364446858,0.49434129115715186,-71.34277517924676
158,0.9803759053712002,0.19279638722677805,0.364303074344242,0.2277828068111327,0.4307812209874016,0.5074745935933496,0.3374487965714855,0.4889641282530463,0.47246884883691836,0.2423968828648769,0.07254143475517685,0.38578932047346065,0.49234621018090335,0.5096056421638024,0.45152520645872884,0.5554755444933682,0.5012720297017239,0.4258233552700076,0.3544403029941867,0.6042568169008776,0.40354942079928036,-75.50437646167971
159,0.78844956515149,0.1767146262608223,0.345549420144657,0.326450744859551,0.28482875685564174,0.4339199894239695,0.23646591829558436,0.38205023986754055,0.5191727993370591,0.3849556004611876,0.4139964841496278,0.4633130613319864,0.5580061438616718,0.43845603734153016,0.47625458239975854,0.4149940067639775,0.4890379141175153,0.5437032759376581,0.4505400315953946,0.5040878125939123,0.45932197115982376,-75.39122488477653
160,0.8085257223405089,0.3006003481841493,0.2960067067076154,0.16670581592731115,0.20292415358905924,0.19236802454619326,0.2135332740414649,0.6445294872380514,0.3594785593501964,0.2355246614926713,0.17807149250526688,0.4236049446194524,0.5816958752780592,0.5491802488892668,0.4039044218704818,0.5113833564504806,0.4720591186592059,0.3654656849943005,0.3154102768188698,0.5237038535485652,0.4238316773772913,-64.13975383733242
161,0.87614619749156,0.43540240134822933,0.25757186027290796,0.2281099544061947,0.22058806472732329,0.04054462686368528,0.25597040979824076,0.6457721212673262,0.1408152836533407,0.40590472863159294,0.2361866096682623,0.47927968513957314,0.5407817206226516,0.47997029145230946,0.373381653659795,0.4444100148508465,0.46647839313406947,0.46927619506015567,0.4932893830149509,0.5059899106112696,0.4838264574378751,-59.05897715017852
162,0.7400830715346144,0.30652922140075395,0.5303045805062917,0.3551709205417358,0.32460974481150556,0.18818367773864492,0.08846650732555943,0.759305308945212,0.0662068034837617,0.3480801004887899,0.06928957543879283,0.4738383427425208,0.4756309100426433,0.5375396386995132,0.4675113639101364,0.3775889435764489,0.5529140539109962,0.38308556935880894,0.4326962260356223,0.5180588405185491,0.48054740981426186,-57.61334872796749
163,0.8616802637079513,0.6025639954966455,0.21040642996857048,0.1828446071652578,0.18032444439919837,0.39640415595561584,0.3750088038124785,0.49780900569171893,0.1837851069479921,0.4129211697484024,0.30666961417752364,0.351365516719274,0.44103562866658846,0.47848952145108115,0.4052415197748847,0.5189489651471282,0.40484152747210733,0.459229306514379,0.4152374777525903,0.5494654386151798,0.4803374752250335,-64.66513392545356
164,0.4740162159536257,0.34268676371393003,0.6255195891846714,0.5568219998606427,0.18925892663849023,0.4586444500285623,0.4044264335291659,0.4500206634306993,0.3265908953071126,0.5244000861349947,0.3181364132734909,0.5161869838562343,0.4593764896429969,0.3614893380688303,0.38281813917637647,0.4801103913307157,0.4291499245395442,0.42999967694815266,0.39916155109759877,0.43211321969791133,0.5043392890732846,-62.75745903017498
165,0.7151479892829464,0.4127449856911571,0.21090330730179538,0.31461716893245273,0.2841673104585675,0.744345893894776,0.3449718114004197,0.48682717325269786,0.7140303889852445,0.28434057440463656,0.3363564207786015,0.4391499813421468,0.5124192286335744,0.4074156268256615,0.3839466217673221,0.3929173608770288,0.5179446294705635,0.47723697605424276,0.286991105130216,0.48503718552434566,0.5276536120283349,-63.36078723918967
166,0.5791110682673057,0.533094700816248,0.3364803911228395,0.3967447448516543,0.513116866916553,0.6101311592845001,0.04479216928260945,0.3619223437922545,0.499152987373684,0.23113859830743913,0.3951190899658467,0.40026692786584533,0.5483686211060587,0.4579330984777165,0.3619440919140841,0.5446065735524037,0.5537800466421572,0.5866448774377189,0.45117475293600057,0.50774505659835,0.46206835891554865,-73.21170566618758
167,0.7471734187130782,0.5896287754618901,0.3825009025414046,0.36164532427123974,0.11506375283806379,0.4278314383101719,0.4065796702771604,0.24063578524483736,0.5341569863353935,0.2952015828091928,0.6291446875156651,0.5173983301776157,0.5648923626106712,0.44101649714747326,0.3817737157880507,0.42897774528593324,0.5436976707713524,0.442843165513172,0.3229453051020478,0.5013412552829785,0.3928138925612903,-83.05091118162292
168,0.746626674869063,0.35521560935760843,0.4094369567540709,0.33165821187289196,0.3870299660729541,0.5897101079753767,0.5555836400466709,0.2741877743025543,0.43720439777577047,0.6883356003633679,0.7088804032899751,0.4082431600883759,0.4676382503298686,0.4719786499364848,0.35419996408171917,0.4005574641523846,0.4896496785489935,0.4140092547630961,0.31642948100951895,0.38580299973220855,0.4317776554685105,-72.2156003651897
169,0.8690575533980074,0.32183472320948014,0.5265295377888181,0.49897325646796414,0.4555309684357451,0.7356926653685762,0.45021725813694563,0.5937267693652334,0.4171823682942877,0.7274354080992949,0.8322359801188763,0.45660130112565595,0.4407336248155399,0.39445255614983044,0.43113938320142564,0.4045594273185887,0.39673925582343117,0.48580157135437485,0.36111466413698395,0.47157989388991006,0.43031639857600956,-72.74464928169745
170,0.8704356517118529,0.3927381611614656,0.5452814654810642,0.5171749788919608,0.5958761527572981,0.6683398736008768,0.6183057725021679,0.5387456855370459,0.5554969340198824,0.18285394677512834,0.546267669975212,0.30821279168784005,0.41686752462510634,0.3795834151834545,0.37051471328157276,0.39595772584217337,0.5206564005769476,0.5230582883430612,0.38172441063786455,0.5286730014592824,0.4324659386017818,-71.98610920979412
171,0.5885453434895307,0.17400448019414896,0.5530829537801825,0.5483972450098732,0.4678795397332898,0.64832993198866,0.3045747462236116,0.3327773397663867,0.6390355036725108,0.3720378527094052,0.4868138793250877,0.46828367929725795,0.4704067524557874,0.5344531298951016,0.40210491433337014,0.5560774785327132,0.5413463825005372,0.4485249844359977,0.3031711232060203,0.41230835699535723,0.4428252912693245,-73.35302170032989
172,0.6983543628674056,0.6605477503641117,0.30743639139677903,0.6081282758845417,0.39507847215656566,0.7045372554751553,0.4622376646695831,0.772381572935043,0.8448559363195237,0.1757748503300344,0.8107148312006289,0.4336579965850101,0.49764922409028706,0.4352134002783153,0.3293770609581279,0.4493947826520112,0.40974332603509095,0.4654800826520962,0.35486712038191115,0.46738875952363934,0.4601588018106901,-76.01207330618222
173,0.5627199393660615,0.24699649106601215,0.553984230923296,0.5192115577985222,0.5722261052588533,0.5917787160697506,0.5570799175832256,0.5244877347301438,0.44140103937781694,0.5236936913715307,0.7675790356331909,0.4667095736391015,0.4688428462240761,0.43814678237475463,0.37492424654323314,0.29919600038477634,0.4980733377261873,0.45781698085318584,0.349178920014623,0.4881018828242331,0.43127904488682695,-64.08982795849886
174,0.5170375904095953,0.44072856759431345,0.7000078898308678,0.13744990276886415,0.49517000501822134,0.28090348480779126,0.2770891468881552,0.6132307310623243,0.845206827042973,0.6815472419532026,0.7954709649883984,0.3543573969263357,0.4981690026800341,0.380308453907658,0.4164903903176966,0.4985476241533008,0.4838732304470157,0.45675105936362614,0.4042045320678996,0.4685225175960455,0.4202562194357267,-68.77268094874981
175,0.777656029463795,0.15876997021033432,0.6595227903274871,0.49390034865570914,0.4369533813217323,0.6274562020754576,0.418070942528827,0.6883263009563996,0.47562855051511876,0.6673744281150766,0.6046654591972855,0.38000039232710353,0.4099485515009328,0.4196833657731584,0.46004097482178635,0.5544618701158777,0.47832099326529665,0.46262852629076606,0.28515746022900407,0.44217217076154236,0.34870838812206034,-72.96958996327905
176,0.845166183423785,0.4203538263562047,0.31141542233332714,0.5248600692021234,0.6832990407548029,0.7529026182693656,0.8853000590582808,0.541752894206882,0.35748428527719284,0.4382490036477567,0.5972151342408036,0.40541529608205307,0.4963042193891039,0.4468073711359228,0.3581443454475964,0.5468933538433406,0.4231971630680137,0.5325805429196379,0.3572831625012046,0.5179500038795546,0.47217632946270904,-73.38628915005015
177,0.5569567033681098,0.36767745117344414,0.5570620736287157,0.42590666373854347,0.24154937445695207,0.5527198429514454,0.49247567628080896,0.543436407714746,0.6562528163521679,0.5509443400372602,0.33299015132299203,0.4893095469093367,0.4105876716454668,0.4498697460633317,0.44291512759281154,0.5550560560710469,0.516628970182239,0.3913374070151826,0.3832885590598879,0.5331119530647354,0.48832067999543544,-53.81335776496627
178,0.5426931603289674,0.38328253664929324,0.6437825477740553,0.16680336614911082,0.08684774265352938,0.2291404565682924,0.5084476075398905,0.40491899173043194,0.2728084790499787,0.22252603189618514,0.18021260065774958,0.44230569449704005,0.5068167854105157,0.4716253233829036,0.31385082949142223,0.46207681165720865,0.5386740751749154,0.48407150857696735,0.36863759238813143,0.3557916697246008,0.4796365276993619,-56.50890804632911
179,0.6283860961459441,0.09931435222298193,0.8063828832368442,0.2715975923211544,0.21950114757862058,0.0761213874635845,0.6530092957101058,0.2199480017378856,0.4576107641990445,0.7633056625374209,0.23141488612309258,0.495848369608623,0.4356781219987606,0.4740131909963397,0.4051038281172714,0.4960523992680457,0.565282952367333,0.5837686424882889,0.3827543954688601,0.506651576616849,0.47961477880078934,-58.20652055819632
180,0.5449757457039073,0.28756083859462656,0.6154512855729506,0.36592280547828543,0.43289617064587904,0.3022739179242807,0.5869022465281019,0.37704236194030905,0.6093497285073594,0.4617479749051171,0.46211976284641876,0.44337054623562083,0.47995441748077705,0.44049766458904366,0.36768610402815644,0.3519231282168612,0.5152630424135755,0.4753797273109795,0.43925356953963984,0.528477786394745,0.4600855138777121,-52.77906528974553
181,0.6340638989329268,0.19233128750539294,0.47927710600070866,0.3372034774873306,0.08987226337812723,0.07683725438636904,0.12410499308604947,0.11279961459179065,0.46423291870314837,0.5933453845176472,0.4088372293592842,0.41637284870981234,0.5885646691720702,0.39265650961292786,0.4923331041758631,0.4986476687807939,0.4531031857348728,0.4529878571820869,0.31869528187776347,0.509777638414356,0.4365048977098689,-48.61722501350576
182,0.7465742870925438,0.5000406886887854,0.6057764731666408,0.07470352650200376,0.20372325366900043,0.7804215442707464,0.18703952148104872,0.24946422489147904,0.2836748631310946,0.5023834393742668,0.8874402132379176,0.39461082895931543,0.43324681221459604,0.46096186070911155,0.46810128475263413,0.3994317713424537,0.539996015079091,0.49190606302305256,0.34629499720491996,0.5279621769829288,0.4444452089083693,-58.45267918624816
183,0.6918529053351522,0.4886616795198215,0.4454344289604417,0.1958227587067973,0.3573347891884191,0.26492001087106837,0.1471956597667003,0.08556846117432823,0.41027804862332257,0.1948740364975962,0.19184175210018628,0.44739672294786764,0.4877927409766713,0.40023252000087906,0.32388656604890437,0.4863740454540155,0.5067322371201152,0.42718777739647323,0.3735772021045381,0.5373949159761529,0.3600388923467474,-64.14446323398622
